id;category;date;label;value;user_id
3283;Comida;"2025-05-19 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3284;Estrés;"2025-05-19 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3285;Estrés;"2025-05-19 00:00:00.000000";"Habilidad para gestionar el estrés.";4;c64d0195-a021-4e97-9a2d-e53cee9ec721
3286;Descanso;"2025-05-19 00:00:00.000000";"¿Has dormido suficiente?";5;076c055b-d531-4383-806b-1a833825d5a4
3287;Descanso;"2025-05-19 00:00:00.000000";"Nivel de energía al despertar.";4;076c055b-d531-4383-806b-1a833825d5a4
3288;Comida;"2025-05-19 00:00:00.000000";"Calidad de tu alimentación.";4;076c055b-d531-4383-806b-1a833825d5a4
3289;Comida;"2025-05-19 00:00:00.000000";"Satisfacción con tu alimentación.";4;076c055b-d531-4383-806b-1a833825d5a4
3290;Estrés;"2025-05-19 00:00:00.000000";"Cantidad de estrés diario.";1;076c055b-d531-4383-806b-1a833825d5a4
3291;Estrés;"2025-05-19 00:00:00.000000";"Habilidad para gestionar el estrés.";5;076c055b-d531-4383-806b-1a833825d5a4
3292;Descanso;"2025-05-20 00:00:00.000000";"¿Has dormido suficiente?";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3293;Descanso;"2025-05-20 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3294;Comida;"2025-05-20 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3295;Comida;"2025-05-20 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3296;Estrés;"2025-05-20 00:00:00.000000";"Cantidad de estrés diario.";1;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3297;Estrés;"2025-05-20 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3304;Descanso;"2025-05-20 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3305;Descanso;"2025-05-20 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3306;Comida;"2025-05-20 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3307;Comida;"2025-05-20 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3308;Estrés;"2025-05-20 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3309;Estrés;"2025-05-20 00:00:00.000000";"Habilidad para gestionar el estrés.";3;c64d0195-a021-4e97-9a2d-e53cee9ec721
3310;Descanso;"2025-05-21 00:00:00.000000";"¿Has dormido suficiente?";2;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3311;Descanso;"2025-05-21 00:00:00.000000";"Nivel de energía al despertar.";3;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3312;Comida;"2025-05-21 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3313;Comida;"2025-05-21 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3314;Estrés;"2025-05-21 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3315;Estrés;"2025-05-21 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3322;Descanso;"2025-05-21 00:00:00.000000";"¿Has dormido suficiente?";3;9c068578-008b-47d3-ac66-865b20e76256
3323;Descanso;"2025-05-21 00:00:00.000000";"Nivel de energía al despertar.";4;9c068578-008b-47d3-ac66-865b20e76256
3324;Comida;"2025-05-21 00:00:00.000000";"Calidad de tu alimentación.";3;9c068578-008b-47d3-ac66-865b20e76256
3325;Comida;"2025-05-21 00:00:00.000000";"Satisfacción con tu alimentación.";3;9c068578-008b-47d3-ac66-865b20e76256
3326;Estrés;"2025-05-21 00:00:00.000000";"Cantidad de estrés diario.";1;9c068578-008b-47d3-ac66-865b20e76256
3327;Estrés;"2025-05-21 00:00:00.000000";"Habilidad para gestionar el estrés.";3;9c068578-008b-47d3-ac66-865b20e76256
3328;Descanso;"2025-05-21 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3329;Descanso;"2025-05-21 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3330;Comida;"2025-05-21 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3331;Comida;"2025-05-21 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3332;Estrés;"2025-05-21 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3333;Estrés;"2025-05-21 00:00:00.000000";"Habilidad para gestionar el estrés.";3;c64d0195-a021-4e97-9a2d-e53cee9ec721
3334;Descanso;"2025-05-21 00:00:00.000000";"¿Has dormido suficiente?";5;22af027b-0f3c-436a-9528-cf5dc8b857de
3335;Descanso;"2025-05-21 00:00:00.000000";"Nivel de energía al despertar.";5;22af027b-0f3c-436a-9528-cf5dc8b857de
3336;Comida;"2025-05-21 00:00:00.000000";"Calidad de tu alimentación.";4;22af027b-0f3c-436a-9528-cf5dc8b857de
3337;Comida;"2025-05-21 00:00:00.000000";"Satisfacción con tu alimentación.";5;22af027b-0f3c-436a-9528-cf5dc8b857de
3338;Estrés;"2025-05-21 00:00:00.000000";"Cantidad de estrés diario.";0;22af027b-0f3c-436a-9528-cf5dc8b857de
3339;Estrés;"2025-05-21 00:00:00.000000";"Habilidad para gestionar el estrés.";5;22af027b-0f3c-436a-9528-cf5dc8b857de
3340;Descanso;"2025-05-22 00:00:00.000000";"¿Has dormido suficiente?";4;51aae0bd-d6a9-4a1b-b91d-182ff7a23761
3341;Descanso;"2025-05-22 00:00:00.000000";"Nivel de energía al despertar.";4;51aae0bd-d6a9-4a1b-b91d-182ff7a23761
3342;Comida;"2025-05-22 00:00:00.000000";"Calidad de tu alimentación.";4;51aae0bd-d6a9-4a1b-b91d-182ff7a23761
3343;Comida;"2025-05-22 00:00:00.000000";"Satisfacción con tu alimentación.";5;51aae0bd-d6a9-4a1b-b91d-182ff7a23761
3344;Estrés;"2025-05-22 00:00:00.000000";"Cantidad de estrés diario.";4;51aae0bd-d6a9-4a1b-b91d-182ff7a23761
3345;Estrés;"2025-05-22 00:00:00.000000";"Habilidad para gestionar el estrés.";5;51aae0bd-d6a9-4a1b-b91d-182ff7a23761
3346;Descanso;"2025-05-22 00:00:00.000000";"¿Has dormido suficiente?";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3347;Descanso;"2025-05-22 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3348;Comida;"2025-05-22 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3349;Comida;"2025-05-22 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3350;Estrés;"2025-05-22 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3351;Estrés;"2025-05-22 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3352;Descanso;"2025-05-22 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3353;Descanso;"2025-05-22 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3354;Comida;"2025-05-22 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3355;Comida;"2025-05-22 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3356;Estrés;"2025-05-22 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3357;Estrés;"2025-05-22 00:00:00.000000";"Habilidad para gestionar el estrés.";4;c64d0195-a021-4e97-9a2d-e53cee9ec721
3358;Descanso;"2025-05-23 00:00:00.000000";"¿Has dormido suficiente?";2;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3359;Descanso;"2025-05-23 00:00:00.000000";"Nivel de energía al despertar.";3;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3360;Comida;"2025-05-23 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3361;Comida;"2025-05-23 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3362;Estrés;"2025-05-23 00:00:00.000000";"Cantidad de estrés diario.";1;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3363;Estrés;"2025-05-23 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3364;Descanso;"2025-05-23 00:00:00.000000";"¿Has dormido suficiente?";5;97d2f662-d791-46c1-8fe2-55690e79425d
3365;Descanso;"2025-05-23 00:00:00.000000";"Nivel de energía al despertar.";5;97d2f662-d791-46c1-8fe2-55690e79425d
3366;Comida;"2025-05-23 00:00:00.000000";"Calidad de tu alimentación.";5;97d2f662-d791-46c1-8fe2-55690e79425d
3367;Comida;"2025-05-23 00:00:00.000000";"Satisfacción con tu alimentación.";5;97d2f662-d791-46c1-8fe2-55690e79425d
3368;Estrés;"2025-05-23 00:00:00.000000";"Cantidad de estrés diario.";0;97d2f662-d791-46c1-8fe2-55690e79425d
3369;Estrés;"2025-05-23 00:00:00.000000";"Habilidad para gestionar el estrés.";5;97d2f662-d791-46c1-8fe2-55690e79425d
3370;Descanso;"2025-05-24 00:00:00.000000";"¿Has dormido suficiente?";4;520b2579-36a8-4724-95ab-5e46b90b8e5f
3371;Descanso;"2025-05-24 00:00:00.000000";"Nivel de energía al despertar.";3;520b2579-36a8-4724-95ab-5e46b90b8e5f
3372;Comida;"2025-05-24 00:00:00.000000";"Calidad de tu alimentación.";2;520b2579-36a8-4724-95ab-5e46b90b8e5f
3373;Comida;"2025-05-24 00:00:00.000000";"Satisfacción con tu alimentación.";1;520b2579-36a8-4724-95ab-5e46b90b8e5f
3374;Estrés;"2025-05-24 00:00:00.000000";"Cantidad de estrés diario.";2;520b2579-36a8-4724-95ab-5e46b90b8e5f
3375;Estrés;"2025-05-24 00:00:00.000000";"Habilidad para gestionar el estrés.";3;520b2579-36a8-4724-95ab-5e46b90b8e5f
3376;Descanso;"2025-05-24 00:00:00.000000";"¿Has dormido suficiente?";1;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
3377;Descanso;"2025-05-24 00:00:00.000000";"Nivel de energía al despertar.";1;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
3378;Comida;"2025-05-24 00:00:00.000000";"Calidad de tu alimentación.";2;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
3379;Comida;"2025-05-24 00:00:00.000000";"Satisfacción con tu alimentación.";2;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
3380;Estrés;"2025-05-24 00:00:00.000000";"Cantidad de estrés diario.";2;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
3381;Estrés;"2025-05-24 00:00:00.000000";"Habilidad para gestionar el estrés.";3;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
3382;Descanso;"2025-05-24 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3383;Descanso;"2025-05-24 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3384;Comida;"2025-05-24 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3385;Comida;"2025-05-24 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3386;Estrés;"2025-05-24 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3387;Estrés;"2025-05-24 00:00:00.000000";"Habilidad para gestionar el estrés.";4;c64d0195-a021-4e97-9a2d-e53cee9ec721
3388;Descanso;"2025-05-25 00:00:00.000000";"¿Has dormido suficiente?";0;520b2579-36a8-4724-95ab-5e46b90b8e5f
3389;Descanso;"2025-05-25 00:00:00.000000";"Nivel de energía al despertar.";0;520b2579-36a8-4724-95ab-5e46b90b8e5f
3390;Comida;"2025-05-25 00:00:00.000000";"Calidad de tu alimentación.";4;520b2579-36a8-4724-95ab-5e46b90b8e5f
3391;Comida;"2025-05-25 00:00:00.000000";"Satisfacción con tu alimentación.";5;520b2579-36a8-4724-95ab-5e46b90b8e5f
3392;Estrés;"2025-05-25 00:00:00.000000";"Cantidad de estrés diario.";2;520b2579-36a8-4724-95ab-5e46b90b8e5f
3393;Estrés;"2025-05-25 00:00:00.000000";"Habilidad para gestionar el estrés.";3;520b2579-36a8-4724-95ab-5e46b90b8e5f
3394;Descanso;"2025-05-25 00:00:00.000000";"¿Has dormido suficiente?";2;10749ea4-0fa0-45a1-b97a-a111eaba6243
3395;Descanso;"2025-05-25 00:00:00.000000";"Nivel de energía al despertar.";3;10749ea4-0fa0-45a1-b97a-a111eaba6243
3396;Comida;"2025-05-25 00:00:00.000000";"Calidad de tu alimentación.";3;10749ea4-0fa0-45a1-b97a-a111eaba6243
3397;Comida;"2025-05-25 00:00:00.000000";"Satisfacción con tu alimentación.";3;10749ea4-0fa0-45a1-b97a-a111eaba6243
3398;Estrés;"2025-05-25 00:00:00.000000";"Cantidad de estrés diario.";3;10749ea4-0fa0-45a1-b97a-a111eaba6243
3399;Estrés;"2025-05-25 00:00:00.000000";"Habilidad para gestionar el estrés.";4;10749ea4-0fa0-45a1-b97a-a111eaba6243
3400;Descanso;"2025-05-25 00:00:00.000000";"¿Has dormido suficiente?";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3401;Descanso;"2025-05-25 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3402;Comida;"2025-05-25 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3403;Comida;"2025-05-25 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3404;Estrés;"2025-05-25 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3405;Estrés;"2025-05-25 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3406;Descanso;"2025-05-25 00:00:00.000000";"¿Has dormido suficiente?";2;97d2f662-d791-46c1-8fe2-55690e79425d
3407;Descanso;"2025-05-25 00:00:00.000000";"Nivel de energía al despertar.";2;97d2f662-d791-46c1-8fe2-55690e79425d
3408;Comida;"2025-05-25 00:00:00.000000";"Calidad de tu alimentación.";1;97d2f662-d791-46c1-8fe2-55690e79425d
3409;Comida;"2025-05-25 00:00:00.000000";"Satisfacción con tu alimentación.";2;97d2f662-d791-46c1-8fe2-55690e79425d
3410;Estrés;"2025-05-25 00:00:00.000000";"Cantidad de estrés diario.";5;97d2f662-d791-46c1-8fe2-55690e79425d
3411;Estrés;"2025-05-25 00:00:00.000000";"Habilidad para gestionar el estrés.";3;97d2f662-d791-46c1-8fe2-55690e79425d
3412;Descanso;"2025-05-26 00:00:00.000000";"¿Has dormido suficiente?";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3413;Descanso;"2025-05-26 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3414;Comida;"2025-05-26 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3415;Comida;"2025-05-26 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3416;Estrés;"2025-05-26 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3417;Estrés;"2025-05-26 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3418;Descanso;"2025-05-26 00:00:00.000000";"¿Has dormido suficiente?";2;520b2579-36a8-4724-95ab-5e46b90b8e5f
3419;Descanso;"2025-05-26 00:00:00.000000";"Nivel de energía al despertar.";1;520b2579-36a8-4724-95ab-5e46b90b8e5f
3420;Comida;"2025-05-26 00:00:00.000000";"Calidad de tu alimentación.";2;520b2579-36a8-4724-95ab-5e46b90b8e5f
3421;Comida;"2025-05-26 00:00:00.000000";"Satisfacción con tu alimentación.";3;520b2579-36a8-4724-95ab-5e46b90b8e5f
3422;Estrés;"2025-05-26 00:00:00.000000";"Cantidad de estrés diario.";2;520b2579-36a8-4724-95ab-5e46b90b8e5f
3423;Estrés;"2025-05-26 00:00:00.000000";"Habilidad para gestionar el estrés.";3;520b2579-36a8-4724-95ab-5e46b90b8e5f
3424;Descanso;"2025-05-26 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3425;Descanso;"2025-05-26 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3426;Comida;"2025-05-26 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3427;Comida;"2025-05-26 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3428;Estrés;"2025-05-26 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3429;Estrés;"2025-05-26 00:00:00.000000";"Habilidad para gestionar el estrés.";4;c64d0195-a021-4e97-9a2d-e53cee9ec721
3430;Descanso;"2025-05-27 00:00:00.000000";"¿Has dormido suficiente?";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3431;Descanso;"2025-05-27 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3432;Comida;"2025-05-27 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3433;Comida;"2025-05-27 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3434;Estrés;"2025-05-27 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3435;Estrés;"2025-05-27 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3436;Descanso;"2025-05-27 00:00:00.000000";"¿Has dormido suficiente?";4;6bb3e3ca-c98c-4e97-8b49-cfddfa2edd55
3437;Descanso;"2025-05-27 00:00:00.000000";"Nivel de energía al despertar.";4;6bb3e3ca-c98c-4e97-8b49-cfddfa2edd55
3438;Comida;"2025-05-27 00:00:00.000000";"Calidad de tu alimentación.";4;6bb3e3ca-c98c-4e97-8b49-cfddfa2edd55
3439;Comida;"2025-05-27 00:00:00.000000";"Satisfacción con tu alimentación.";4;6bb3e3ca-c98c-4e97-8b49-cfddfa2edd55
3440;Estrés;"2025-05-27 00:00:00.000000";"Cantidad de estrés diario.";4;6bb3e3ca-c98c-4e97-8b49-cfddfa2edd55
3441;Estrés;"2025-05-27 00:00:00.000000";"Habilidad para gestionar el estrés.";4;6bb3e3ca-c98c-4e97-8b49-cfddfa2edd55
3442;Descanso;"2025-05-27 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3443;Descanso;"2025-05-27 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3444;Comida;"2025-05-27 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3445;Comida;"2025-05-27 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3446;Estrés;"2025-05-27 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3447;Estrés;"2025-05-27 00:00:00.000000";"Habilidad para gestionar el estrés.";3;c64d0195-a021-4e97-9a2d-e53cee9ec721
3448;Descanso;"2025-05-27 00:00:00.000000";"¿Has dormido suficiente?";3;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3449;Descanso;"2025-05-27 00:00:00.000000";"Nivel de energía al despertar.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3450;Comida;"2025-05-27 00:00:00.000000";"Calidad de tu alimentación.";3;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3451;Comida;"2025-05-27 00:00:00.000000";"Satisfacción con tu alimentación.";3;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3452;Estrés;"2025-05-27 00:00:00.000000";"Cantidad de estrés diario.";2;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3453;Estrés;"2025-05-27 00:00:00.000000";"Habilidad para gestionar el estrés.";2;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3454;Descanso;"2025-05-28 00:00:00.000000";"¿Has dormido suficiente?";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3455;Descanso;"2025-05-28 00:00:00.000000";"Nivel de energía al despertar.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3456;Comida;"2025-05-28 00:00:00.000000";"Calidad de tu alimentación.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3457;Comida;"2025-05-28 00:00:00.000000";"Satisfacción con tu alimentación.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3458;Estrés;"2025-05-28 00:00:00.000000";"Cantidad de estrés diario.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3459;Estrés;"2025-05-28 00:00:00.000000";"Habilidad para gestionar el estrés.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
3460;Descanso;"2025-05-28 00:00:00.000000";"¿Has dormido suficiente?";4;6575eed2-3e83-4fc0-b773-3456ab33b39a
3461;Descanso;"2025-05-28 00:00:00.000000";"Nivel de energía al despertar.";3;6575eed2-3e83-4fc0-b773-3456ab33b39a
3462;Comida;"2025-05-28 00:00:00.000000";"Calidad de tu alimentación.";4;6575eed2-3e83-4fc0-b773-3456ab33b39a
3463;Comida;"2025-05-28 00:00:00.000000";"Satisfacción con tu alimentación.";4;6575eed2-3e83-4fc0-b773-3456ab33b39a
3464;Estrés;"2025-05-28 00:00:00.000000";"Cantidad de estrés diario.";2;6575eed2-3e83-4fc0-b773-3456ab33b39a
3465;Estrés;"2025-05-28 00:00:00.000000";"Habilidad para gestionar el estrés.";1;6575eed2-3e83-4fc0-b773-3456ab33b39a
3466;Descanso;"2025-05-28 00:00:00.000000";"¿Has dormido suficiente?";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3467;Descanso;"2025-05-28 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3468;Comida;"2025-05-28 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3469;Comida;"2025-05-28 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3470;Estrés;"2025-05-28 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3471;Estrés;"2025-05-28 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
3472;Descanso;"2025-05-28 00:00:00.000000";"¿Has dormido suficiente?";4;dae5720c-a32b-4737-a7b8-5744decb3698
3473;Descanso;"2025-05-28 00:00:00.000000";"Nivel de energía al despertar.";4;dae5720c-a32b-4737-a7b8-5744decb3698
3474;Comida;"2025-05-28 00:00:00.000000";"Calidad de tu alimentación.";5;dae5720c-a32b-4737-a7b8-5744decb3698
3475;Comida;"2025-05-28 00:00:00.000000";"Satisfacción con tu alimentación.";4;dae5720c-a32b-4737-a7b8-5744decb3698
3476;Estrés;"2025-05-28 00:00:00.000000";"Cantidad de estrés diario.";2;dae5720c-a32b-4737-a7b8-5744decb3698
3477;Estrés;"2025-05-28 00:00:00.000000";"Habilidad para gestionar el estrés.";3;dae5720c-a32b-4737-a7b8-5744decb3698
3478;Descanso;"2025-05-28 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3479;Descanso;"2025-05-28 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3480;Comida;"2025-05-28 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3481;Comida;"2025-05-28 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3482;Estrés;"2025-05-28 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3483;Estrés;"2025-05-28 00:00:00.000000";"Habilidad para gestionar el estrés.";4;c64d0195-a021-4e97-9a2d-e53cee9ec721
3484;Descanso;"2025-05-29 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3485;Descanso;"2025-05-29 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3486;Comida;"2025-05-29 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3487;Comida;"2025-05-29 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
3488;Estrés;"2025-05-29 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
3489;Estrés;"2025-05-29 00:00:00.000000";"Habilidad para gestionar el estrés.";4;c64d0195-a021-4e97-9a2d-e53cee9ec721
