message_id,category,template_text,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
ACT_STEPS_LOWER_SEVERITY6_V3,actividad,mensaje ACT_STEPS_LOWER_SEVERITY6_V3,,,,,,
ACT_STEPS_LOWER_SEVERITY6_V4,actividad,mensaje ACT_STEPS_LOWER_SEVERITY6_V4,,,,,,
ACT_STEPS_LOWER_SEVERITY6_V5,actividad,mensaje ACT_STEPS_LOWER_SEVERITY6_V5,,,,,,
ACT_STEPS_LOWER_SEVERITY6_V6,actividad,mensaje ACT_STEPS_LOWER_SEVERITY6_V6,,,,,,
ACT_STEPS_LOWER_SEVERITY6_V7,actividad,mensaje ACT_STEPS_LOWER_SEVERITY6_V7,,,,,,
ACT_STEPS_LOWER_SEVERITY6_V8,actividad,mensaje ACT_STEPS_LOWER_SEVERITY6_V8,,,,,,
ACT_STEPS_LOWER_SEVERITY6_V9,actividad,mensaje ACT_STEPS_LOWER_SEVERITY6_V9,,,,,,
ACT_STEPS_LOWER_SEVERITY6_V10,actividad,mensaje ACT_STEPS_LOWER_SEVERITY6_V10,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V1,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V1,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V2,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V2,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V3,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V3,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V4,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V4,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V5,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V5,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V6,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V6,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V7,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V7,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V8,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V8,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V9,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V9,,,,,,
ACT_STEPS_LOWER_SEVERITY7_V10,actividad,mensaje ACT_STEPS_LOWER_SEVERITY7_V10,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V1,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V1,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V2,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V2,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V3,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V3,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V4,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V4,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V5,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V5,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V6,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V6,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V7,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V7,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V8,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V8,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V9,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V9,,,,,,
ACT_STEPS_LOWER_SEVERITY8_V10,actividad,mensaje ACT_STEPS_LOWER_SEVERITY8_V10,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V1,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V1,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V2,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V2,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V3,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V3,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V4,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V4,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V5,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V5,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V6,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V6,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V7,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V7,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V8,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V8,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V9,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V9,,,,,,
ACT_STEPS_LOWER_SEVERITY9_V10,actividad,mensaje ACT_STEPS_LOWER_SEVERITY9_V10,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V1,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V1,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V2,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V2,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V3,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V3,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V4,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V4,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V5,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V5,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V6,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V6,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V7,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V7,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V8,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V8,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V9,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V9,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V10,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY2_V10,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V1,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V1,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V2,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V2,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V3,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V3,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V4,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V4,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V5,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V5,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V6,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V6,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V7,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V7,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V8,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V8,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V9,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V9,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V10,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY3_V10,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V1,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V1,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V2,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V2,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V3,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V3,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V4,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V4,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V5,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V5,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V6,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V6,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V7,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V7,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V8,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V8,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V9,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V9,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V10,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY4_V10,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V1,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V1,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V2,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V2,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V3,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V3,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V4,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V4,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V5,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V5,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V6,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V6,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V7,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V7,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V8,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V8,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V9,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V9,,,,,,
SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V10,sueño,mensaje SLP_SCORE_COMPARATIVE_LOWER_SEVERITY5_V10,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V1,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V1,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V2,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V2,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V3,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V3,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V4,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V4,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V5,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V5,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V6,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V6,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V7,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V7,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V8,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V8,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V9,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V9,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V10,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY2_V10,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V1,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V1,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V2,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V2,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V3,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V3,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V4,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V4,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V5,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V5,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V6,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V6,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V7,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V7,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V8,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V8,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V9,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V9,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V10,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY3_V10,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V1,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V1,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V2,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V2,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V3,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V3,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V4,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V4,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V5,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V5,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V6,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V6,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V7,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V7,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V8,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V8,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V9,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V9,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V10,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY4_V10,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V1,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V1,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V2,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V2,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V3,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V3,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V4,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V4,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V5,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V5,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V6,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V6,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V7,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V7,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V8,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V8,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V9,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V9,,,,,,
SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V10,sueño,mensaje SLP_SCORE_COMPARATIVE_UPPER_SEVERITY5_V10,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V1,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V1,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V2,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V2,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V3,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V3,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V4,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V4,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V5,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V5,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V6,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V6,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V7,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V7,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V8,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V8,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V9,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V9,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V10,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY2_V10,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V1,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V1,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V2,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V2,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V3,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V3,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V4,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V4,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V5,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V5,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V6,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V6,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V7,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V7,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V8,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V8,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V9,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V9,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V10,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY3_V10,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V1,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V1,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V2,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V2,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V3,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V3,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V4,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V4,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V5,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V5,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V6,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V6,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V7,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V7,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V8,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V8,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V9,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V9,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V10,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY4_V10,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V1,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V1,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V2,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V2,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V3,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V3,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V4,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V4,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V5,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V5,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V6,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V6,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V7,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V7,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V8,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V8,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V9,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V9,,,,,,
ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V10,actividad,mensaje ACT_DAILY_COMPARATIVE_LOWER_SEVERITY5_V10,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V1,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V1,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V2,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V2,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V3,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V3,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V4,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V4,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V5,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V5,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V6,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V6,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V7,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V7,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V8,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V8,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V9,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V9,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V10,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY2_V10,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V1,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V1,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V2,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V2,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V3,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V3,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V4,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V4,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V5,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V5,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V6,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V6,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V7,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V7,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V8,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V8,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V9,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V9,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V10,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY3_V10,,,,,,
